,Título da Notícia,Tema,URL
1787,"
Foto de Jesus em beijo gay não foi tirada na Parada LGBT
",religiao,www.boatos.org/religiao/foto-de-jesus-em-beijo-gay-nao-foi-tirada-na-parada-lgbt.html
1788,"
Mundo vai acabar em setembro, diz teoria da conspiração
",mundo,www.boatos.org/mundo/mundo-vai-acabar-em-setembro-diz-teoria-da-conspiracao.html
1789,"
Homem chinês viveu 256 anos e desafiou a morte #boato
",mundo,www.boatos.org/mundo/homem-chines-viveu-256-anos-e-desafiou-a-morte.html
1790,"
Para evitar assaltos OAB quer proibir uso de bicicletas, diz hoax
",brasil,www.boatos.org/brasil/para-evitar-assaltos-oab-quer-proibir-uso-de-bicicletas-diz-hoax.html
1791,"
Brasil perdeu a Copa para Dilma perder as eleições
",esporte,www.boatos.org/esporte/brasil-perdeu-a-copa-para-dilma-perder-as-eleicoes.html
1792,"
NASA encontra planeta coberto de maconha #boato
",ciencia,www.boatos.org/ciencia/nasa-encontra-planeta-coberto-de-maconha-afirma-boato.html
1793,"
Deputada cria projeto a favor de casamento entre pessoas e animais, diz hoax
",politica,www.boatos.org/politica/deputada-cria-projeto-a-favor-de-casamento-entre-pessoas-e-animais-diz-hoax.html
1794,"
Saiba em que cidade fica o Bar do Araújo e as duas igrejas evangélicas
",religiao,www.boatos.org/religiao/saiba-em-que-cidade-fica-o-bar-do-araujo-e-as-duas-igrejas-evangelicas.html
1795,"
Bar do Araújo resiste entre duas igrejas evangélicas, diz notícia falsa
",religiao,www.boatos.org/religiao/bar-do-araujo-resiste-entre-duas-igrejas-evangelicas-diz-noticia-falsa.html
1796,"
Mentira: Isabella Kristina ateou fogo em cachorro de Campina Verde
",brasil,www.boatos.org/brasil/mentira-isabella-kristina-ateou-fogo-em-cachorro-de-campina-verde.html
1797,"
Mulher que matou cão com maçarico em vídeo foi queimada viva, diz hoax
",mundo,www.boatos.org/mundo/mulher-que-matou-cao-com-macarico-em-video-foi-queimada-viva-diz-hoax.html
1798,"
Raios cósmicos podem fazer aparelhos explodirem essa madrugada #boato
",tecnologia,www.boatos.org/tecnologia/alerta-falso-raios-cosmicos-podem-fazer-aparelhos-explodirem-essa-madrugada.html
1799,"
Jean Wyllys diz que população negra e pobre é mais perigosa, afirma boato
",politica,www.boatos.org/politica/jean-wyllys-diz-que-populacao-negra-e-pobre-e-mais-perigosa-afirma-boato.html
1800,"
Charlie Charlie é um demônio mexicano e a mais nova besteira na web
",religiao,www.boatos.org/religiao/charlie-charlie-e-um-demonio-mexicano-e-a-mais-nova-besteira-na-web.html
1801,"
Balela: China reconhece profissão de coletora de esperma e paga 1200€/mês
",mundo,www.boatos.org/mundo/balela-china-reconhece-profissao-de-coletora-de-esperma-e-paga-1200emes.html
1802,"
Notícia falsa: coordenador de Samu é demitido por causa de Luciano Huck
",saude,www.boatos.org/saude/noticia-falsa-coordenador-de-samu-e-demitido-por-causa-de-luciano-huck.html
1803,"
Declaração de Maria do Rosário sobre morte de Jaime Gold é falsa
",politica,www.boatos.org/politica/declaracao-de-maria-do-rosario-sobre-morte-de-jaime-gold-e-falsa.html
1804,"
Mentira: deputada Maria do Rosário quer proibir uso de defesa pessoal
",politica,www.boatos.org/politica/mentira-deputada-maria-do-rosario-quer-proibir-uso-de-defesa-pessoal.html
1805,"
Cobra é encontrada dentro de ônibus, diz boato da web
",brasil,www.boatos.org/brasil/cobra-e-encontrada-dentro-de-onibus-diz-boato-da-web.html
1806,"
Mentira: marido comete suicídio após saber que esposa o traía com pastor
",religiao,www.boatos.org/religiao/mentira-marido-comete-suicidio-apos-saber-que-esposa-o-traia-com-pastor.html
1807,"
Padre Fábio de Melo é excluído da Igreja Católica, diz notícia falsa
",religiao,www.boatos.org/religiao/padre-fabio-de-melo-e-excluido-da-igreja-catolica-diz-noticia-falsa.html
1808,"
Fotos de Fátima Bernardes nua antes da fama vazam na web, diz hoax
",entretenimento,www.boatos.org/entretenimento/fotos-de-fatima-bernardes-nua-antes-da-fama-vazam-na-web-diz-hoax.html
1809,"
Igreja vende vassoura ungida por R$1.000,00, afirma boato
",religiao,www.boatos.org/religiao/igreja-vende-vassoura-ungida-por-r1-00000-afirma-boato.html
1810,"
É boato! Ministro da defesa da Coreia do Norte é executado por dormir em cerimônia
",politica,www.boatos.org/politica/e-boato-ministro-da-defesa-da-coreia-do-norte-e-executado-por-dormir-em-cerimonia.html
1811,"
Informação errada: BMW doa viatura para Polícia Militar de SC
",tecnologia,www.boatos.org/tecnologia/informacao-errada-bmw-doa-viatura-para-policia-militar-de-sc.html
1812,"
Vídeo em que Barack Obama fala mal do Brasil em teatro é falso
",politica,www.boatos.org/politica/video-em-que-barack-obama-fala-mal-do-brasil-em-teatro-e-falso.html
1813,"
Juíza e promotora tiram selfie com Fernandinho Beira-Mar #boato
",brasil,www.boatos.org/brasil/juiza-e-promotora-tiram-selfie-com-fernandinho-beira-mar-diz-noticia-falsa.html
1814,"
Skol causa câncer e tumores no reto; Não beba, diz alerta falso
",saude,www.boatos.org/saude/skol-causa-cancer-e-tumores-no-reto-nao-beba-diz-alerta-falso.html
1815,"
Vacina contra a gripe tem nível de mercúrio letal #boato
",saude,www.boatos.org/saude/alerta-falso-vacina-contra-a-gripe-tem-nivel-de-mercurio-letal.html
1816,"
Preso recebe cheque para gastar no indulto do Dia das Mães, afirma boato
",politica,www.boatos.org/politica/preso-recebe-cheque-para-gastar-no-indulto-do-dia-das-maes-afirma-boato.html
1817,"
Lorota: pracinha da FEB se recusa a receber medalha de Dilma
",politica,www.boatos.org/politica/lorota-pracinha-da-ceb-se-recusa-a-receber-medalha-de-dilma.html
1818,"
Mentira: governo vai confiscar FGTS e poupança para Fies e BNDES
",politica,www.boatos.org/politica/mentira-governo-vai-confiscar-fgts-e-poupanca-para-fies-e-bndes.html
1819,"
Barba é mais suja que vaso sanitário, diz boato
",ciencia,www.boatos.org/ciencia/barba-e-mais-suja-que-vaso-sanitario-diz-boato.html
1820,"
Alerta falso: asa de frango é igual a veneno por causa do hormônio
",saude,www.boatos.org/saude/alerta-falso-asa-de-frango-e-igual-a-veneno-por-causa-do-hormonio.html
1821,"
Hoax: Luciana Genro diz “se o socialismo é ruim, como explicar 100% de aprovação de Kim Jong-Un”
",politica,www.boatos.org/politica/hoax-luciana-genro-diz-se-o-socialismo-e-ruim-como-explicar-100-de-aprovacao-de-kim-jong-un.html
1822,"
Vídeo falso: gay imita Jesus e morre atropelado
",religiao,www.boatos.org/religiao/video-falso-gay-imita-jesus-e-morre-atropelado.html
1823,"
Carregador de celular com chip rouba dados de telefone, diz boato
",tecnologia,www.boatos.org/tecnologia/carregador-de-celular-com-chip-rouba-dados-de-telefone-diz-boato.html
1824,"
Notícia falsa: 17 policiais se negam a bater em professores e são presos no PR
",politica,www.boatos.org/politica/noticia-falsa-17-policiais-se-negam-a-bater-em-professores-e-sao-presos-no-pr.html
1825,"
Comercial da Sprite com cena de sexo foi proibido, diz hoax
",mundo,www.boatos.org/mundo/comercial-da-sprite-com-cena-de-sexo-foi-proibido-diz-hoax.html
1826,"
Não beba Fanta Uva, Fanta Laranja e Coca-Cola, aponta alerta falso
",saude,www.boatos.org/saude/nao-beba-fanta-uva-fanta-laranja-e-coca-cola-aponta-alerta-falso.html
1827,"
Balela: Vulto estranho aparece em tentativa de suicídio no Ceará
",brasil,www.boatos.org/brasil/balela-vulto-estranho-aparece-em-tentativa-de-suicidio-no-ceara.html
1828,"
Arlindo Cruz é preso por porte de cocaína, afirma boato
",entretenimento,www.boatos.org/entretenimento/arlindo-cruz-e-preso-por-porte-de-cocaina-afirma-boato.html
1829,"
Notícia falsa: Estado Islâmico vai queimar 25 crianças cristãs
",religiao,www.boatos.org/religiao/noticia-falsa-estado-islamico-vai-queimar-25-criancas-cristas.html
1830,"
Lorota: pílula de gliter cria cocô colorido
",mundo,www.boatos.org/mundo/lorota-pilula-de-gliter-cria-coco-colorido.html
1831,"
Site pró-terceirização da Fiesp usa fotos estrangeiras para ilustrar trabalhadores
",politica,www.boatos.org/politica/site-pro-terceirizacao-da-fiesp-usa-fotos-estrangeiras-para-ilustrar-trabalhadores.html
1832,"
Motel evangélico permite sexo perante leis de Deus, aponta balela
",religiao,www.boatos.org/religiao/motel-evangelico-permite-sexo-perante-leis-de-deus-aponta-balela.html
1833,"
Balela: mulher de Sérgio Moro, juiz da Lava-Jato, é advogada do PSDB
",politica,www.boatos.org/politica/balela-mulher-de-sergio-moro-juiz-da-lava-jato-e-advogada-do-psdb.html
1834,"
Suzane Von Richthofen vai apresentar programa infantil na Globo #boato
",brasil,www.boatos.org/brasil/suzane-von-richthofen-globo.html
1835,"
Lorota: Igreja Universal abre concurso para pastor com salário de R$ 8 mil
",religiao,www.boatos.org/religiao/lorota-igreja-universal-abre-concurso-para-pastor-com-salario-de-r-8-mil.html
1836,"
Sobrinho de Lula é preso com R$6 milhões no Mato Grosso, diz notícia falsa
",politica,www.boatos.org/politica/sobrinho-de-lula-e-preso-com-r6-milhoes-no-mato-grosso-diz-noticia-falsa.html
1837,"
Dilma joga cabide em empregada Jane, diz história falsa
",politica,www.boatos.org/politica/dilma-joga-cabide-em-empregada-jane-diz-boato.html
1838,"
Balela: Obama elogia Dilma e diz que Brasil é exemplo de combate à corrupção
",politica,www.boatos.org/politica/balela-obama-elogia-dilma-e-diz-que-brasil-e-exemplo-de-combate-a-corrupcao.html
1839,"
Casal do Paraguai está sequestrando crianças para tirar os órgãos #boato
",brasil,www.boatos.org/brasil/mentira-casal-do-paraguai-esta-sequestrando-criancas-para-tirar-os-orgaos.html
1840,"
Informação errada: diploma obrigatório para jornalistas é aprovado
",politica,www.boatos.org/politica/informacao-errada-diploma-obrigatorio-para-jornalistas-e-aprovado.html
1841,"
Dilma aprova o novo chip no Brasil, aponta informação falsa
",politica,www.boatos.org/politica/dilma-aprova-o-novo-chip-no-brasil-aponta-informacao-falsa.html
1842,"
Bolsonaro cria projeto para separar sangue doado por gays, afirma hoax
",politica,www.boatos.org/politica/bolsonaro-cria-projeto-para-separar-sangue-doado-por-gays-afirma-hoax.html
1843,"
Hoax: Igreja católica define padre Fábio de Melo como amaldiçoado
",religiao,www.boatos.org/religiao/hoax-igreja-catolica-define-padre-fabio-de-melo-como-amaldicoado.html
1844,"
Morre primeira pessoa por ingestão de OGM, aponta notícia falsa
",saude,www.boatos.org/saude/morre-primeira-pessoa-por-ingestao-de-ogm-aponta-noticia-falsa.html
1845,"
Mensagem do WhatsApp vai custar R$ 0,25 a partir de amanhã #boato
",tecnologia,www.boatos.org/tecnologia/lorota-mensagem-do-whatsapp-vai-custar-r-025-a-partir-de-amanha.html
1846,"
Informação errada: Igreja Universal vende escrituras de terrenos no céu
",religiao,www.boatos.org/religiao/informacao-errada-igreja-universal-vende-escrituras-de-terrenos-no-ceu.html
1847,"
Mentira: foram roubados coletes de agentes de controle da dengue
",brasil,www.boatos.org/brasil/mentira-foram-roubados-coletes-de-agentes-de-controle-da-dengue.html
1848,"
Notícia falsa: Jean Wyllys propõe licença maternidade para quem realizar aborto
",politica,www.boatos.org/politica/noticia-falsa-jean-wyllys-propoe-licenca-maternidade-para-quem-realizar-aborto.html
1849,"
Bracelete Cicret, que projeta celular, não existe
",tecnologia,www.boatos.org/tecnologia/bracelete-cicret-que-projeta-celular-nao-existe.html
1850,"
Comida da cadeia é melhor que comida da escola, afirma hoax
",brasil,www.boatos.org/brasil/comida-da-cadeia-e-melhor-que-comida-da-escola-afirma-hoax.html
1851,"
Lula se aposentou por invalidez após perder um dedo #boato
",politica,www.boatos.org/politica/lula-se-aposentou-por-invalidez-apos-perder-um-dedo-diz-texto-falso.html
1852,"
Usuários de drogas podem ter 10% de vagas em concurso, diz informação falsa
",politica,www.boatos.org/politica/usuarios-de-drogas-podem-ter-10-de-vagas-em-concurso-diz-informacao-falsa.html
1853,"
Casal suspeito de sequestrar crianças está pela região #boato
",brasil,www.boatos.org/brasil/pm-divulga-alerta-sobre-casal-de-sequestradores-afirma-boato.html
1854,"
Tom Cruise e John Travolta são amantes, diz boato
",entretenimento,www.boatos.org/entretenimento/tom-cruise-e-john-travolta-sao-amantes-diz-boato.html
1855,"
Sangue se liquefaz nas mãos do Papa Francisco #boato
",religiao,www.boatos.org/religiao/sangue-se-liquefaz-nas-maos-do-papa-francisco-afirma-boato.html
1856,"
Carnê da Cidadania do MEI é golpe, aponta alerta falso da web
",brasil,www.boatos.org/brasil/carne-da-cidadania-do-mei-e-golpe-aponta-alerta-falso-da-web.html
1857,"
Governo dará pensão a loucos que conversam com cachorros, diz boato
",brasil,www.boatos.org/brasil/governo-dara-pensao-a-loucos-que-conversam-com-cachorros-diz-boato.html
1858,"
Governo vai gastar R$ 134 mi em filme sobre José Dirceu, diz hoax
",politica,www.boatos.org/politica/historia-de-jose-dirceu-vai-virar-filme-afirma-boato.html
1859,"
Informação falsa: MP pode suspender novela Babilônia, da TV Globo
",entretenimento,www.boatos.org/entretenimento/informacao-falsa-mp-pode-suspender-novela-babilonia-da-tv-globo.html
1860,"
Putin morreu: boatos sobre morte do presidente russo circulam na web
",mundo,www.boatos.org/mundo/putin-morreu-boatos-sobre-morte-do-presidente-russo-circulam-na-web.html
1861,"
Dilma vai confiscar a poupança em 18 de março, afirma boato
",politica,www.boatos.org/politica/dilma-vai-confiscar-a-poupanca-em-18-de-marco-afirma-boato.html
1862,"
Chip 666 já está sendo vendido no Brasil, diz hoax
",religiao,www.boatos.org/religiao/chip-666-ja-esta-sendo-vendido-no-brasil-diz-hoax.html
1863,"
Brasileiro inventa carro movido a água, diz informação falsa
",ciencia,www.boatos.org/ciencia/carro-movido-a-agua-e-inventado-por-brasileiro-diz-boato.html
1864,"
Hoax: laranjas vêm da Líbia contaminadas com vírus da aids
",saude,www.boatos.org/saude/hoax-laranjas-vem-da-libia-contaminadas-com-virus-da-aids.html
1865,"
Jack Nicholson está com mal de Alzheimer, diz boato
",entretenimento,www.boatos.org/entretenimento/jack-nicholson-esta-com-mal-de-alzheimer-diz-boato.html
1866,"
Reagir a assalto pode virar crime hediondo, diz notícia falsa
",politica,www.boatos.org/politica/reagir-a-assalto-pode-virar-crime-hediondo-diz-noticia-falsa.html
1867,"
Foto falsa: Edir Macedo mostra banheira de ouro, onde diz falar com Deus
",religiao,www.boatos.org/religiao/foto-falsa-edir-macedo-mostra-banheira-de-ouro-onde-diz-falar-com-deus.html
1868,"
Notícia falsa: Igreja Universal colocará fieis devedores no SPC e Serasa
",religiao,www.boatos.org/religiao/noticia-falsa-igreja-universal-colocara-fieis-devedores-no-spc-e-serasa.html
1869,"
Fim do mundo será nesta geração #boato
",religiao,www.boatos.org/religiao/fim-do-mundo-sera-nesta-geracao-aponta-teoria-da-conspiracao.html
1870,"
Aécio Neves está na lista de políticos na Operação Lava Jato, diz boato
",politica,www.boatos.org/politica/aecio-neves-esta-na-lista-de-politicos-na-operacao-lava-jato-diz-boato.html
1871,"
Gugu faz surpresa e reforma cela de Suzane Von Richthofen, diz balela
",entretenimento,www.boatos.org/entretenimento/gugu-faz-surpresa-e-reforma-cela-de-suzane-von-richthofen-diz-balela.html
1872,"
Guerra civil no Brasil: áudio falso fala de guerra fraterna entre militares
",politica,www.boatos.org/politica/guerra-civil-no-brasil-audio-falso-fala-de-guerra-fraterna-entre-militares.html
1873,"
Balela: Lula promete atacar com Exército quem for às ruas 15 de março
",politica,www.boatos.org/politica/balela-lula-promete-atacar-com-exercito-quem-for-as-ruas-15-de-marco.html
1874,"
Lorota: Xuxa aceita Jesus e chora ao saber que vai ser batizada
",religiao,www.boatos.org/religiao/lorota-xuxa-aceita-jesus-e-chora-ao-saber-que-vai-ser-batizada.html
1875,"
Hoax: WhatsApp vai ser suspenso amanhã. Baixem o Telegram!
",tecnologia,www.boatos.org/tecnologia/hoax-whatsapp-vai-ser-suspenso-amanha-baixem-o-telegram.html
1876,"
Ilusão de ótica: foto de vestido branco e dourado circula na internet
",ciencia,www.boatos.org/ciencia/ilusao-de-otica-foto-de-vestido-branco-e-dourado-circula-na-internet.html
1877,"
Médicos egípcios descobrem a cura para a aids #boato
",ciencia,www.boatos.org/ciencia/mentira-medicos-egipcios-descobrem-a-cura-para-a-aids.html
1878,"
Informação falsa: Dilma diz que o Brasil não depende de caminhão
",politica,www.boatos.org/politica/informacao-falsa-dilma-diz-que-o-brasil-nao-depende-de-caminhao.html
1879,"
Vídeo falso: fechou o laço na Universal e pastor deu até tiro
",religiao,www.boatos.org/religiao/video-falso-fechou-o-laco-na-universal-e-pastor-deu-ate-tiro.html
1880,"
11 de setembro foi uma farsa #boato
",mundo,www.boatos.org/mundo/11-de-setembro-foi-uma-farsa-aponta-teoria-da-conspiracao.html
1881,"
Presidentes militares do Brasil morreram pobres, diz boato
",politica,www.boatos.org/politica/presidentes-militares-do-brasil-morreram-pobre-diz-boato.html
1882,"
Sylvester Stallone vira evangélico e se entrega a Jesus #boato
",religiao,www.boatos.org/religiao/informacao-falsa-sylvester-stallone-vira-evangelico-e-se-entrega-a-jesus.html
1883,"
Dilma assina decreto que deixa Polícia Federal submissa ao governo, diz hoax
",politica,www.boatos.org/politica/dilma-assina-decreto-que-deixa-policia-federal-submissa-ao-governo-diz-hoax.html
1884,"
Notícia falsa: mulher desaparece no carnaval e diz que foi abduzida por ETs
",brasil,www.boatos.org/brasil/noticia-falsa-mulher-desaparece-no-carnaval-e-diz-que-foi-abduzida-por-ets.html
1885,"
Lorota: Dilma diz que desvio da Petrobras foi pelo bem do povo
",politica,www.boatos.org/politica/lorota-dilma-diz-que-desvio-da-petrobras-foram-pelo-bem-povo.html
1886,"
Atlético-MG comprou a Libertadores de 2013, diz teoria da conspiração
",esporte,www.boatos.org/esporte/atletico-mg-comprou-libertadores-de-2013-diz-teoria-da-conspiracao.html
